date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:54:58	110672/110672	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:37%20GMT	https://www.newedil.eu/images/viavalle_closeup_09-2.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/viavalle_closeup_09-2.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:54:58	473020/473020	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:37%20GMT	https://www.newedil.eu/images/viavalle_closeup_10.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/viavalle_closeup_10.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:54:59	4046/4046	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/logo_italiana-parquet.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/logo_italiana-parquet.svg	(from https://www.newedil.eu/residenze/via-valle.html)
00:54:59	754472/754472	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:30%20GMT	https://www.newedil.eu/images/AC1872_VP01_Interior_Living_Rev00.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/AC1872_VP01_Interior_Living_Rev00.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:54:59	1831/1831	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/logo_ragno.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/logo_ragno.svg	(from https://www.newedil.eu/residenze/via-valle.html)
00:54:59	2732/2732	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/logo_grohe.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/logo_grohe.svg	(from https://www.newedil.eu/residenze/via-valle.html)
00:54:59	3649/3649	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/logo_cesana.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/logo_cesana.svg	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:00	1726/1726	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/logo_caleido.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/logo_caleido.svg	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:00	1377/1377	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/logo_albed.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/logo_albed.svg	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:00	2451/2451	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:30%20GMT	https://www.newedil.eu/images/bticino_logo.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/bticino_logo.svg	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:01	329162/329162	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/lvg_mrz_atl_x_hny_x_14_90_fas_crop.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/lvg_mrz_atl_x_hny_x_14_90_fas_crop.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:01	341082/341082	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/lvg_mrz_app_x_lgy_x_60_60_fal_crop.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/lvg_mrz_app_x_lgy_x_60_60_fal_crop.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:01	220462/220462	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:35%20GMT	https://www.newedil.eu/images/rbt_grh_duevie_esm_crm_crop.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/rbt_grh_duevie_esm_crm_crop.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:01	3731/3731	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:32%20GMT	https://www.newedil.eu/images/gvv_logo-logotipo_white.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/gvv_logo-logotipo_white.svg	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:02	503898/503898	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/iStock-1219772205-copia.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/iStock-1219772205-copia.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:02	161826/161826	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/iStock-1339743849_crop-square.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/iStock-1339743849_crop-square.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:02	2798508/2798508	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:35%20GMT	https://www.newedil.eu/images/PRT-MNG_LBD_NXTF_LCC_X_OPC_CRMS_210_SSTP_CAM01_crop.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/PRT-MNG_LBD_NXTF_LCC_X_OPC_CRMS_210_SSTP_CAM01_crop.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:02	302916/302916	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/iStock-1328453724.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/iStock-1328453724.webp	(from https://www.newedil.eu/residenze/via-valle.html)
00:55:02	5325/5325	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:30%20GMT	https://www.newedil.eu/images/angolo-green_logo_white.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/angolo-green_logo_white.svg	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:03	760/760	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:30%20GMT	https://www.newedil.eu/images/angolo-green_pittogr_color.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/angolo-green_pittogr_color.svg	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:04	1001570/1001570	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:30%20GMT	https://www.newedil.eu/images/AC1873_VP01_Exterior_Strada_rev00.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/AC1873_VP01_Exterior_Strada_rev00.webp	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:04	451840/451840	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/tecmasolutions_super_close_up_of_a_detail_of_a_light_.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/tecmasolutions_super_close_up_of_a_detail_of_a_light_.webp	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:04	3826186/3826186	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:31%20GMT	https://www.newedil.eu/images/arno-senoner-URkHqjhhBbg-unsplash.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/arno-senoner-URkHqjhhBbg-unsplash.webp	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:05	247802/247802	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/tecmasolutions_close_up_coffee_table_with_books.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/tecmasolutions_close_up_coffee_table_with_books.webp	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:05	359248/359248	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/tecmasolutions_closeup_of_a_exterior_terrace_with_modern_essent.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/tecmasolutions_closeup_of_a_exterior_terrace_with_modern_essent.webp	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:05	1800094/1800094	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/tecmasolutions_A_close-up_of_green_leaves_bush_and_peach_blosso.png	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/tecmasolutions_A_close-up_of_green_leaves_bush_and_peach_blosso.png	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:05	4665/4665	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Mar%202025%2016:10:30%20GMT	https://www.newedil.eu/images/angolo-green_logotipo_white.svg	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/angolo-green_logotipo_white.svg	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:06	1710230/1710230	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:30%20GMT	https://www.newedil.eu/images/AC1873_VP01_Interior_Living_Rev00.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/AC1873_VP01_Interior_Living_Rev00.webp	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:06	720838/720838	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/iStock-2183129177_crop2.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/iStock-2183129177_crop2.webp	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:06	1746090/1746090	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/tecmasolutions_A_close_up_shot_of_the_round_coffee_table_placed.png	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/tecmasolutions_A_close_up_shot_of_the_round_coffee_table_placed.png	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:06	591772/591772	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:34%20GMT	https://www.newedil.eu/images/iStock-2163029186_crop.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/iStock-2163029186_crop.webp	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:06	378146/378146	---M--	200	added ('OK')	image/webp	date:Wed,%2019%20Mar%202025%2016:10:36%20GMT	https://www.newedil.eu/images/tecmasolutions_super_closeup_of_a_sage_violet_bike.webp	C:/My%20Web%20Sites/copy%20krlo/www.newedil.eu/images/tecmasolutions_super_closeup_of_a_sage_violet_bike.webp	(from https://www.newedil.eu/residenze/via-tripoli.html)
00:55:07	11434/11434	---M-Z	200	added ('OK')	application/javascript	etag:%2204eac2020cedb1:0%22	https://consent.cookiebot.com/974d0e24-a341-4979-96f2-8c99f4663ffc/cd.js	C:/My%20Web%20Sites/copy%20krlo/consent.cookiebot.com/974d0e24-a341-4979-96f2-8c99f4663ffc/cd.js	(from https://www.newedil.eu/informativa-privacy-cookie.html)
